product_name,product_category,product_id,event_time
happy baby stage 2 banana & kiwi organic baby food,baby food formula,P14137,2023-05-22T14:22:58.910Z
stevia extract packets,baking ingredients,P14138,2023-05-22T14:22:58.910Z
assorted minis xl,candy chocolate,P14139,2023-05-22T14:22:58.910Z
strawberry paleo pops,ice cream ice,P14140,2023-05-22T14:22:58.910Z
organic black pepper,crackers,P14141,2023-05-22T14:22:58.910Z
allure mangosteen & mango aloe juice,refrigerated,P14142,2023-05-22T14:22:58.910Z
habanero cherry beef bar,energy granola bars,P14143,2023-05-22T14:22:58.911Z
save our swirled ice cream,ice cream ice,P14144,2023-05-22T14:22:58.911Z
"shortening, all-vegetable",baking ingredients,P14145,2023-05-22T14:22:58.911Z
dairy free greek yogurt strawberry,yogurt,P14146,2023-05-22T14:22:58.911Z
pure cane golden brown sugar,baking ingredients,P14147,2023-05-22T14:22:58.911Z
organic white cane sugar,baking ingredients,P14148,2023-05-22T14:22:58.911Z
restaurante style bite size tortilla chips,chips pretzels,P14149,2023-05-22T14:22:58.911Z
dark chocolate double chocolate nantucket,cookies cakes,P14150,2023-05-22T14:22:58.911Z
grated parmesan romano cheese,packaged cheese,P14151,2023-05-22T14:22:58.911Z
original smooth style strawberry flavored low fat yogurt,yogurt,P14152,2023-05-22T14:22:58.911Z
eggs hazelnut,candy chocolate,P14153,2023-05-22T14:22:58.911Z
organic atage 3 nibbly fingers mangoes carrots,baby food formula,P14154,2023-05-22T14:22:58.911Z
complete omega junior lemon 500mg softgels,vitamins supplements,P14155,2023-05-22T14:22:58.911Z
original club crackers,crackers,P14156,2023-05-22T14:22:58.911Z
night serum,vitamins supplements,P14157,2023-05-22T14:22:58.911Z
cracked pepper water crackers,crackers,P14158,2023-05-22T14:22:58.911Z
major dickason's blend dark roast k-cups,coffee,P14159,2023-05-22T14:22:58.911Z
harvest berry chewy granola bars,energy granola bars,P14160,2023-05-22T14:22:58.911Z
smart ones creamy rigatoni with broccoli & chicken,frozen meals,P14161,2023-05-22T14:22:58.911Z
three cheese macaroni tasty american favorites,frozen meals,P14162,2023-05-22T14:22:58.911Z
organic black cherry sparkling juice,juice nectars,P14163,2023-05-22T14:22:58.911Z
crunchy oats 'n honey granola bars,energy granola bars,P14164,2023-05-22T14:22:58.911Z
bathroom cleaner lemon scent,cleaning products,P14165,2023-05-22T14:22:58.911Z
extra rich & thick spaghetti sauce spices & seasonings,spices seasonings,P14166,2023-05-22T14:22:58.911Z
"dark chocolate, stone ground, organic, toffee almond & sea salt",candy chocolate,P14167,2023-05-22T14:22:58.911Z
goat's milk cheese,packaged cheese,P14168,2023-05-22T14:22:58.911Z
"bouillon, powdered, chicken flavored, econo pak",soup broth bouillon,P14169,2023-05-22T14:22:58.911Z
organic coconut fruit bars,ice cream ice,P14170,2023-05-22T14:22:58.911Z
"kefir, pomegranate, acai & strawberry",yogurt,P14171,2023-05-22T14:22:58.911Z
lemonade fruit bars,ice cream ice,P14172,2023-05-22T14:22:58.911Z
wetjet with dawn cleaner solution refill,cleaning products,P14173,2023-05-22T14:22:58.911Z
chicken tortilla flavor instant lunch,soup broth bouillon,P14174,2023-05-22T14:22:58.911Z
roasted garlic melba snacks,crackers,P14175,2023-05-22T14:22:58.911Z
cookies 'n cream protein bar,energy granola bars,P14176,2023-05-22T14:22:58.911Z
chicken broth liquid concentrate,soup broth bouillon,P14177,2023-05-22T14:22:58.911Z
vanilla ice cream sandwiches,ice cream ice,P14178,2023-05-22T14:22:58.911Z
montreal chicken seasoning,spices seasonings,P14179,2023-05-22T14:22:58.911Z
hearty minestrone with vegetables soup,soup broth bouillon,P14180,2023-05-22T14:22:58.911Z
5 cheese pita crisps,chips pretzels,P14181,2023-05-22T14:22:58.911Z
mini caramel egg,candy chocolate,P14182,2023-05-22T14:22:58.911Z
"coconut, dark chocolate",candy chocolate,P14183,2023-05-22T14:22:58.911Z
"sandwich cookies, peanut butter cup",cookies cakes,P14184,2023-05-22T14:22:58.911Z
peanut butter chocolate chip granola bar,energy granola bars,P14185,2023-05-22T14:22:58.911Z
golean peanut hemp crunch,energy granola bars,P14186,2023-05-22T14:22:58.911Z
"conditioner, vegan, enriching, biotin + bamboo",hair care,P14187,2023-05-22T14:22:58.911Z
protein bar cookies & cream,energy granola bars,P14188,2023-05-22T14:22:58.911Z
organic live food bar cherry chocolate chunk,energy granola bars,P14189,2023-05-22T14:22:58.911Z
organic coconut original unsweetened non-dairy beverage,juice nectars,P14190,2023-05-22T14:22:58.911Z
honey maid teddy grahams go pak,crackers,P14191,2023-05-22T14:22:58.911Z
calcium 1200 mg plus 1000 iu vitamin d3 rapid release liquid softgels,vitamins supplements,P14192,2023-05-22T14:22:58.911Z
"fructis hydra recharge fortifying conditioners, all hair types",hair care,P14193,2023-05-22T14:22:58.911Z
dill pickle family pack potato chips,chips pretzels,P14194,2023-05-22T14:22:58.911Z
low fat banana yogurt,juice nectars,P14195,2023-05-22T14:22:58.911Z
sugar free vanilla wafer cookies,cookies cakes,P14196,2023-05-22T14:22:58.911Z
shampoo strengthening peppermint,hair care,P14197,2023-05-22T14:22:58.911Z
smoked paprika,spices seasonings,P14198,2023-05-22T14:22:58.911Z
natural 2% milk sharp cheddar cheese chunk,packaged cheese,P14199,2023-05-22T14:22:58.911Z
"hot habanero jack natural cheese, deli sliced",packaged cheese,P14200,2023-05-22T14:22:58.911Z
"juice beverage, fruit + vegetable, green zing",juice nectars,P14201,2023-05-22T14:22:58.911Z
"culinary stock, vegetable",soup broth bouillon,P14202,2023-05-22T14:22:58.911Z
cafe la llave espresso,coffee,P14203,2023-05-22T14:22:58.911Z
decaffeinated instant coffee,coffee,P14204,2023-05-22T14:22:58.911Z
clean cut look pomade,hair care,P14205,2023-05-22T14:22:58.911Z
70% dark chocolate with chile bar,candy chocolate,P14206,2023-05-22T14:22:58.911Z
chocolate coconut meal bar,energy granola bars,P14207,2023-05-22T14:22:58.911Z
sidekicks chocolate shake,baby food formula,P14208,2023-05-22T14:22:58.911Z
prenatal multivitamin adult,vitamins supplements,P14209,2023-05-22T14:22:58.911Z
garlic butter crackers,crackers,P14210,2023-05-22T14:22:58.911Z
twix vanilla yogurt,yogurt,P14211,2023-05-22T14:22:58.911Z
burrata mozzarela cheese,packaged cheese,P14212,2023-05-22T14:22:58.911Z
"muffin mix, almond flour, banana",baking ingredients,P14213,2023-05-22T14:22:58.911Z
biscotti with almonds,cookies cakes,P14214,2023-05-22T14:22:58.911Z
almonds & apricots in yogurt fruit & nut bar,energy granola bars,P14215,2023-05-22T14:22:58.911Z
original deli style pretzel crackers,chips pretzels,P14216,2023-05-22T14:22:58.911Z
organic wise punkin level 2 baby food,baby food formula,P14217,2023-05-22T14:22:58.911Z
maui milk chocolate coconut almond cookies,cookies cakes,P14218,2023-05-22T14:22:58.911Z
"shampoo, ultra-volume, tangerine & papaya butter",hair care,P14219,2023-05-22T14:22:58.911Z
healthy request cream of chicken condensed soup,soup broth bouillon,P14220,2023-05-22T14:22:58.911Z
active dry yeast,baking ingredients,P14221,2023-05-22T14:22:58.911Z
ginger lemon cashew oat-based snack bars,energy granola bars,P14222,2023-05-22T14:22:58.911Z
organic ground allspice,spices seasonings,P14223,2023-05-22T14:22:58.911Z
mild cheddar shredded natural cheddar cheese traditional cut,packaged cheese,P14224,2023-05-22T14:22:58.911Z
all-purpose salt-free everyday blends,spices seasonings,P14225,2023-05-22T14:22:58.911Z
u.t. vibrance tablets,vitamins supplements,P14226,2023-05-22T14:22:58.911Z
morning thunder black tea,tea,P14227,2023-05-22T14:22:58.911Z
vegetable classics lentil soup,soup broth bouillon,P14228,2023-05-22T14:22:58.911Z
blue cheese crumbles,packaged cheese,P14229,2023-05-22T14:22:58.911Z
fresh orange juice,juice nectars,P14230,2023-05-22T14:22:58.911Z
organic echinacea herb capsules,vitamins supplements,P14231,2023-05-22T14:22:58.911Z
jersey milk organic whole yogurt,yogurt,P14232,2023-05-22T14:22:58.911Z
chocolate bar milk stevia sweetened salted almond,candy chocolate,P14233,2023-05-22T14:22:58.911Z
coconut hibiscus shampoo,hair care,P14234,2023-05-22T14:22:58.911Z
marketplace bean and cheese enchilada verde,frozen meals,P14235,2023-05-22T14:22:58.911Z
rich & hearty creamy alfredo with penne & chicken,soup broth bouillon,P14236,2023-05-22T14:22:58.911Z
breton gluten free original crackers with flax,crackers,P14237,2023-05-22T14:22:58.911Z
cookies and cream kandy bars,ice cream ice,P14238,2023-05-22T14:22:58.911Z
lemon ginger tea bags,tea,P14239,2023-05-22T14:22:58.911Z
hairsprays big sexy hair,hair care,P14240,2023-05-22T14:22:58.911Z
the complete cookie chocolate chip,energy granola bars,P14241,2023-05-22T14:22:58.911Z
classic melba toast,crackers,P14242,2023-05-22T14:22:58.911Z
spicy chicken sliders,frozen meals,P14243,2023-05-22T14:22:58.911Z
simply smart original grilled chicken strips,frozen meals,P14244,2023-05-22T14:22:58.911Z
reduced fat chocolate chip cookies,cookies cakes,P14245,2023-05-22T14:22:58.911Z
super v fruit punch fruit & vegetable juice drink,juice nectars,P14246,2023-05-22T14:22:58.911Z
biotin 1000 mcg tablets,vitamins supplements,P14247,2023-05-22T14:22:58.911Z
dark chocolate peppermint cups,candy chocolate,P14248,2023-05-22T14:22:58.911Z
acai & blueberry flavors dark chocolate,candy chocolate,P14249,2023-05-22T14:22:58.911Z
organic mexican blend finely shredded cheese,packaged cheese,P14250,2023-05-22T14:22:58.911Z
mint chip soy ice cream,ice cream ice,P14251,2023-05-22T14:22:58.911Z
organic premium quality pure vanilla extract,baking ingredients,P14252,2023-05-22T14:22:58.911Z
star wars healthy kids pasta condensed soup,soup broth bouillon,P14253,2023-05-22T14:22:58.911Z
flax oil,vitamins supplements,P14254,2023-05-22T14:22:58.911Z
snickers ice cream,ice cream ice,P14255,2023-05-22T14:22:58.911Z
sweet iced tea,tea,P14256,2023-05-22T14:22:58.911Z
nutty caramel k cup,coffee,P14257,2023-05-22T14:22:58.911Z
"tea, organic, chai black, bags",tea,P14258,2023-05-22T14:22:58.911Z
keratin smooth shampoo,hair care,P14259,2023-05-22T14:22:58.911Z
creamy ranch rice crisps,crackers,P14260,2023-05-22T14:22:58.911Z
dark chocolate & oats granola cookies,cookies cakes,P14261,2023-05-22T14:22:58.911Z
ocean fresh scent disinfecting wipes,cleaning products,P14262,2023-05-22T14:22:58.911Z
tortilla chips nacho cheese flavored,chips pretzels,P14263,2023-05-22T14:22:58.911Z
chunky kickin buffalo-style chicken soup,soup broth bouillon,P14264,2023-05-22T14:22:58.911Z
ecos dishmate bamboo lemon,cleaning products,P14265,2023-05-22T14:22:58.911Z
smooth & balanced pike place medium roast ground coffee,coffee,P14266,2023-05-22T14:22:58.911Z
jalapeno,chips pretzels,P14267,2023-05-22T14:22:58.911Z
indigo blue corn tortilla chips,chips pretzels,P14268,2023-05-22T14:22:58.911Z
fresh mozzarella,packaged cheese,P14269,2023-05-22T14:22:58.911Z
milano mocha chocolate cookies,cookies cakes,P14270,2023-05-22T14:22:58.911Z
cacao crunch bar,energy granola bars,P14271,2023-05-22T14:22:58.911Z
wheat thins multipack variety 12 ct 12oz,crackers,P14272,2023-05-22T14:22:58.911Z
cracker cuts sharp cheddar cheese,packaged cheese,P14273,2023-05-22T14:22:58.911Z
carrot mango veggie blend juice,juice nectars,P14274,2023-05-22T14:22:58.911Z
mini peppermint canes,candy chocolate,P14275,2023-05-22T14:22:58.911Z
with whole almonds milk chocolate,candy chocolate,P14276,2023-05-22T14:22:58.911Z
boneless fried chicken & waffles,frozen meals,P14277,2023-05-22T14:22:58.911Z
cherry juice drinks,juice nectars,P14278,2023-05-22T14:22:58.911Z
cheez-it crispy cracker chips grooves original cheddar,crackers,P14279,2023-05-22T14:22:58.911Z
ocean paradise all purpose cleaner,cleaning products,P14280,2023-05-22T14:22:58.911Z
free & clear dishwasher rinse aid,cleaning products,P14281,2023-05-22T14:22:58.911Z
dark chocolate sea salt,candy chocolate,P14282,2023-05-22T14:22:58.911Z
xx espresso iced coffee with almond milk,coffee,P14283,2023-05-22T14:22:58.912Z
nonfat with fos organic original kefir,yogurt,P14284,2023-05-22T14:22:58.912Z
imported petits toasts,crackers,P14285,2023-05-22T14:22:58.912Z
meatloaf,frozen meals,P14286,2023-05-22T14:22:58.912Z
dark chocolate caramels,candy chocolate,P14287,2023-05-22T14:22:58.912Z
brie soft ripened cheese,packaged cheese,P14288,2023-05-22T14:22:58.912Z
mini chocolate chunk cookies,cookies cakes,P14289,2023-05-22T14:22:58.912Z
cherry cultured lowfat milk kefir smoothie,yogurt,P14290,2023-05-22T14:22:58.912Z
toasted coconut black tea bags,tea,P14291,2023-05-22T14:22:58.912Z
uncrustables peanut butter & strawberry jam sandwiches,frozen meals,P14292,2023-05-22T14:22:58.912Z
almond ice cream,ice cream ice,P14293,2023-05-22T14:22:58.912Z
strawberry lemonade,juice nectars,P14294,2023-05-22T14:22:58.912Z
organic greek whole milk blended strawberry yogurt,yogurt,P14295,2023-05-22T14:22:58.912Z
pure leaf unsweetened real brewed tea,tea,P14296,2023-05-22T14:22:58.912Z
crunchy sunflower seed bites salt & pepper,crackers,P14297,2023-05-22T14:22:58.912Z
mighty bar beef with uncured bacon & apple protein bar,energy granola bars,P14298,2023-05-22T14:22:58.912Z
flavors french vanilla mountain grown ground coffee,coffee,P14299,2023-05-22T14:22:58.912Z
classic creme cookies,cookies cakes,P14300,2023-05-22T14:22:58.912Z
lint roller refill,cleaning products,P14301,2023-05-22T14:22:58.912Z
smooth & silky conditioner,hair care,P14302,2023-05-22T14:22:58.912Z
dark roast instant coffee,coffee,P14303,2023-05-22T14:22:58.912Z
family size lasagna with meat & sauce,frozen meals,P14304,2023-05-22T14:22:58.912Z
chocolate candy,candy chocolate,P14305,2023-05-22T14:22:58.912Z
rainbow crisps fig and olive crackers,crackers,P14306,2023-05-22T14:22:58.912Z
strawberry banana fruit smoothie,refrigerated,P14307,2023-05-22T14:22:58.912Z
gluten free mongolian beef with asparagus and scallions,frozen meals,P14308,2023-05-22T14:22:58.912Z
dairy-free black & bold cold brew coffee,coffee,P14309,2023-05-22T14:22:58.912Z
black cherry amaretto gelato,ice cream ice,P14310,2023-05-22T14:22:58.912Z
norwegian unflavored cold liver oil,vitamins supplements,P14311,2023-05-22T14:22:58.912Z
organic very veggie variety pack,baby food formula,P14312,2023-05-22T14:22:58.912Z
milk chocolate peanut butta pro protein bar,energy granola bars,P14313,2023-05-22T14:22:58.912Z
spelt mini pretzels,chips pretzels,P14314,2023-05-22T14:22:58.912Z
sea salt baked potato chips,chips pretzels,P14315,2023-05-22T14:22:58.912Z
sour cream & onion bunnies baked snack crackers,crackers,P14316,2023-05-22T14:22:58.912Z
chocolate chip ice cream,ice cream ice,P14317,2023-05-22T14:22:58.912Z
volcano lime burst,juice nectars,P14318,2023-05-22T14:22:58.912Z
"herbal tea, organic chamomile",tea,P14319,2023-05-22T14:22:58.912Z
lemon fresh cleanser with bleach,cleaning products,P14320,2023-05-22T14:22:58.912Z
"cookies, bite size, gluten free & wheat free, shortbread",cookies cakes,P14321,2023-05-22T14:22:58.912Z
my kind organics orange vitamin c spray,vitamins supplements,P14322,2023-05-22T14:22:58.912Z
wild seafood boulliabaisse,soup broth bouillon,P14323,2023-05-22T14:22:58.912Z
lemon zinger herbal tea,tea,P14324,2023-05-22T14:22:58.912Z
organic stress ease tea,tea,P14325,2023-05-22T14:22:58.912Z
bagel chips toasted garlic,chips pretzels,P14326,2023-05-22T14:22:58.912Z
vanilla mint moisturizing shampoo,hair care,P14327,2023-05-22T14:22:58.912Z
"kefir, organic, mango, orange & pineapple",yogurt,P14328,2023-05-22T14:22:58.912Z
strawberry banana peach light & fit nonfat yogurt,yogurt,P14329,2023-05-22T14:22:58.912Z
immune support supplement for kids assorted fruit flavored,vitamins supplements,P14330,2023-05-22T14:22:58.912Z
natural instincts non-permanent hair color 6g light golden brown,hair care,P14331,2023-05-22T14:22:58.912Z
orange dulce black tea,tea,P14332,2023-05-22T14:22:58.912Z
reduced fat mozzarella shredded cheese,packaged cheese,P14333,2023-05-22T14:22:58.912Z
anti-breakage pantene pro-v anti-breakage shampoo female hair care,hair care,P14334,2023-05-22T14:22:58.912Z
half & half peach lemonade tea,tea,P14335,2023-05-22T14:22:58.912Z
aged wisconsin cheddar cheese,packaged cheese,P14336,2023-05-22T14:22:58.912Z
gluten free comfort chicken in sweet bbq sauce frozen dinner,frozen meals,P14337,2023-05-22T14:22:58.912Z
100% apple berry cherry juice,juice nectars,P14338,2023-05-22T14:22:58.912Z
solar yerba mate brew,tea,P14339,2023-05-22T14:22:58.912Z
dark chocolate sea salt bar,candy chocolate,P14340,2023-05-22T14:22:58.912Z
vegetarian chili seasoning,spices seasonings,P14341,2023-05-22T14:22:58.912Z
2nd foods apples,baby food formula,P14342,2023-05-22T14:22:58.912Z
thyme leaves,spices seasonings,P14343,2023-05-22T14:22:58.912Z
thin sliced colby jack cheese,packaged cheese,P14344,2023-05-22T14:22:58.912Z
medium claw hairclips,hair care,P14345,2023-05-22T14:22:58.912Z
all-surface cleaner,cleaning products,P14346,2023-05-22T14:22:58.912Z
dark roast,coffee,P14347,2023-05-22T14:22:58.912Z
vanilla milk chocolate ice cream bars,ice cream ice,P14348,2023-05-22T14:22:58.912Z
pressed hearty greens juice,juice nectars,P14349,2023-05-22T14:22:58.912Z
whole grain corn tortilla chips nacho cheese,chips pretzels,P14350,2023-05-22T14:22:58.912Z
premium choice gloves small/medium,cleaning products,P14351,2023-05-22T14:22:58.912Z
pyramid black pearl tea,tea,P14352,2023-05-22T14:22:58.912Z
bagel chips,chips pretzels,P14353,2023-05-22T14:22:58.912Z
chicken parmesan and penne,frozen meals,P14354,2023-05-22T14:22:58.912Z
white chocolate with strawberries,candy chocolate,P14355,2023-05-22T14:22:58.912Z
dirty chai latte,tea,P14356,2023-05-22T14:22:58.912Z
magic eraser bathtub cleaner & scrubber sponge,cleaning products,P14357,2023-05-22T14:22:58.912Z
organic earl grey black tea bags,tea,P14358,2023-05-22T14:22:58.912Z
original thins,cookies cakes,P14359,2023-05-22T14:22:58.912Z
olive oil normal no lye built in protection relaxer system,hair care,P14360,2023-05-22T14:22:58.912Z
organic pb & j chewy granola bars,energy granola bars,P14361,2023-05-22T14:22:58.912Z
cranberry 450mg extract softgels - 60 ct,vitamins supplements,P14362,2023-05-22T14:22:58.912Z
"pupusas, black bean & sweet corn",frozen meals,P14363,2023-05-22T14:22:58.912Z
